Date,Tweet,User,Location,Belief,Keywords_used 
11/18/2020,Heads up to MinnesotaDFL and mngop Many of Minnesotas healthcare experts have started a petition for an better Covid19 response in our state Time to StepUp for WeThePeopleWearAMask staysafemn StayHomeSaveLives MedTwitter,b'triagepolitics',"b'St. Paul, MN USA'",.,keywords
11/18/2020,Remember little children the obvious meaning of worstcasescen11 andCovid19 11182020938am,b'worstcasescen11',b'',.,keywords
11/18/2020,CierraJohnsonTV you are an excellent reporter I just want to throw my opinion into the mix I this new rapid COVID19 test How accurate is it Also why not have the Biden Admin step in and distribute them free of charge to EVERYONE A novel concept no,b'alvinmcmanus',"b'Silicon Valley, CA'",.,keywords
11/18/2020,And the numbers keep going up 505 since schools opened in October browardschools Covid19 CloseSchoolsNOW CloseTheSchools StayHome,b'katdiaz2011',b'Fort Lauderdale',.,keywords
11/18/2020,yankeegirlnj65 Zigmanfreud He waits for someone else to respond and then retweets or likes the response Very predictable But I guess so are my responses to his covid19 rants haha,b'gedawei',"b'Santa Clara, CA'",.,keywords
11/18/2020,Our partners at SesameWorkshop have done such a great job pivoting their content to address the COVID19 pandemic for their audience no surprise there Click through for their tips on keeping kids safe and learning at home PNCGrowUpGreat,b'EStephenson_PNC',"b'Birmingham, AL'",.,keywords
11/18/2020,As Behavior Analysts we know how to celebrate the good instead of pursue the bad Here is how Behavior Analysts are giving their love fun and compassion to their friends and family this Thanksgiving instead of giving them COVID19 ASATonline ABA,b'elarsson',"b'Minneapolis, MN'",.,keywords
11/18/2020,HAPPENING NOW Ohio GovMikeDeWine makes an unannounced stop at Toledo Express Airport to discuss rising COVID19 cases and how local hospitals are being affected NBC24WNWO,b'BriMalaskaWNWO',"b'Toledo, OH'",.,keywords
11/18/2020,Faucis Run A doctor seeks to escape the confines of a hedonistic and domed society in this futuristic thriller where people who know the truth about COVID19 are exterminated faucisrun fauci trump quarantine doomedsociety gonnagetcha newtransmissions november y2020,b'newtrnsmissions',b'Florida',.,keywords
11/18/2020,Hello WestEndDC FoggyBottom TONIGHT is our ANC2A meeting and weve got some big items on the agenda gt Update from CMBrookePinto DCHealth on COVID19 vaccine distribution Sidewalks amp safety 26thI 20thH White House fencing Zoom in and join us,b'nicolegoldin',b'Stay Home',.,keywords
11/18/2020,And now a few words from the purple thingyThe one and ONLY way to protect yourself from Covid19Is to follow me,b'worstcasescen11',b'',.,keywords
11/18/2020,the doctors do not want to give me the covid19 vaccine because they say that other patients need it worse than I do and I have COPD emphysema asthma autoimmune deficiency scholar Doses and PVC of the liver who is he to play with my life and be the judge,b'Rebecca38513490',b'',.,keywords
11/18/2020,Arkansas where I live Missouri and Oklahoma both several miles from where I live So many idiots spreading death because of their refusal to wear masks and thinking COVID19 is a lie thanks to their devotion to 45,b'ErikRubright',"b'Pea Ridge, Arkansas, USA'",.,keywords
11/18/2020,Celebrate AmericanEducationWeekToday we are honoring Education Support Professionals who have been going above and beyond to help our Hollywood school community during COVID19 WeLoveOurESPs,b'hes_smcps',b'Hollywood Elementary School',.,keywords
11/18/2020,Well said laiabonetrull Cities are in the frontline of COVID19 response containing viral infection caring for the poor and vulnerable maintaining essential services implementing the recovery planning for a new normal despite reduced municipal revenues w econ contraction,b'SamehNWahba',"b'Washington DC, USA'",.,keywords
11/18/2020,Playing with my life the doctor said because I have emphysema COPD and Asthma and I have autoimmune disease that I cannot have the covid19 vaccine which I tested positive for six times,b'Rebecca38513490',b'',.,keywords
11/18/2020,Pfizer and BioNTech announced this morning that a final data analysis found their coronavirus vaccine was 95 effective in preventing COVID19 and in addition appeared to fend off severe disease,b'AlannaNBC5',"b'Dallas, TX'",.,keywords
11/18/2020,seller and potential buyers dont gaf about Covid19 here in Chicago they wont stay they away from people til this moratorium and city open back up,b'ohsochicago773',"b'Chicago,Illinois'",.,keywords
11/18/2020,realDonaldTrump You LOST YOU LOST Now instead of crying and lying why dont you Focus on the Rising Covid19 cases nationwide This is happening on YOUR WATCH Thats way you should be concerned Face it you Lost people are Sick and dying Do your Job,b'Kiduniq',b'',.,keywords
11/18/2020,Michigan ends restaurant dinein service for 3 weeks to fight covid19 Famed Kuzzos Chicken and Waffles DetroitLooksLikeThis Detroit restaurant Covid19 Restrictions Michigan,b'DEricsonPR',b'Detroit Michigan ',.,keywords
11/18/2020,realDonaldTrump Wasnt it your supporters that plotted to kidnap and try the Gov of Michigan Wasnt it your heavily armed supporters who stormed the Michigan State House demanding to liberate the State Isnt it a radiologist on your COVID19 task force encouraging Michiganders to rise up,b'jp10E',"b'Brooklyn, NY'",.,keywords
11/18/2020,SpeakerVos there should not be a price tag on the health and well being of your states residents 50 people a day are dying from covid19 in WI and thousands more are contracting it Youre a lunatic,b'EricPfeif',"b'Milwaukee, WI'",.,keywords
11/18/2020,When these two were informed about Covid19 they went home and bought and sold stock never warning their constituents,b'rebelbrew',"b'Denver, CO'",.,keywords
11/18/2020,Like turpentine on flames Covid19 has rekindled older divisions resentments and inequities across the world now these traumas merge And everywhere the poor fare worse than the rich PDoH SDoH interdependence,b'brianrahmer',b'Lenapehoking',.,keywords
11/18/2020,There needs to be creative solutions to increase production and licensing to strength access for low and middle income countries A covid19 peoples vaccine IFRCNYC ecapobianco,b'richarddblewitt',b'New York',.,keywords
11/18/2020,Is it me or Trump and the GOP are trying really hard to leave even a bigger mess for Biden to deal with after him And I am not just talking about Covid19 BidenTransition,b'vassko',"b'San Francisco, CA'",.,keywords
11/18/2020,afroponylicious Beefcake81 connorallen69 mp3cjak jmeijers charliekirk11 Exactly Trump isnt even trying He constantly lies about the virus saying that its going away while its getting worse and he rails again his own COVID19 task force recommendationsThese guys are just Trump cucks who try to make up dumb excuses for him,b'WhoisStevo',b'SoCal',.,keywords
11/18/2020,realDonaldTrump dude look at these COVID 19 death spikes dude This shit is on YOU Do your fucking job and protect the American people You ASSHAT,b'kevinhaley65',"b'Littleton, CO'",.,keywords
11/18/2020,People hate the Healthy people cant get COVID19 until a couple years down the road you find basic shit like exercise and reducing smoking and drinking and over indulging in junk food was a major component in contracting it and living after,b'ItzMrBlunt2Yall',"b'San Diego, California '",.,keywords
11/18/2020,The Red Cross and Red Crescent National Societies on the health front line of covid19 in Europe and around the world Will keeping going until covid19 is ended IFRCNYC Xcastel ecapobianco EUatUN SwissAmbUNNY jaganchapagain UNReliefChief,b'richarddblewitt',b'New York',.,keywords
11/18/2020,Museums are some of the safest places to enjoy during Covid19 Light and airy they control traffic and ventilation is excellent art preservation you know They need your support too so plan on a trip of serenity soon,b'DorothyBeach',"b'Ohio, USA'",.,keywords
11/18/2020,On Nov 23 unitethepoor will hold Moral Monday caravans to call on the nation to mourn the people who have died from COVID19 call for a smooth transition of power and demand leaders commit to passing policies to heal the nation Learn more,b'dr_awald',b'',.,keywords
11/18/2020,Another Bracketology with TKBrackets podcast Super fun conversation with Blacketologist on college hoops and especially Bracketology Have a listen as we chat about our experience at NCAA Mock Selection Committee and how Covid19 could alter the season,b'tkbrackets',b'Omaha',.,keywords
11/18/2020,Patient with a new breast cancer diagnosis She reported the lump 3 months ago There was no space to get her biopsy bc COVID19The stress on healthcare systems causes delays amp is the fault of antimaskers GovRicketts and their king realDonaldTrump Covid19 WearADamnMask,b'KaraHiggy',b'',.,keywords
11/18/2020,My 4th time in 3 days trying to get tested for Covid19 I made it there earlier today There were about 24 people in front of me and I was just told there are no more appointments today You have to stand in line just to get an appointment,b'PlasticRobot',b'Wonderland',.,keywords
11/18/2020,How risky is flying during a pandemic What we know and how to make it safer via CNNTravelPersonally Im not going anywhere this year waiting on 2021,b'tjhastings53',b'Cincinnati',.,keywords
11/18/2020,Would you try it Sign me up Pfizer and BioNTech say their vaccine is 95 effective and has passed safety checks Covid19,b'RoGonzalesTV',"b'San Francisco, CA'",.,keywords
11/18/2020,KissOccamsRazor tobchrisC alepera0127 pablohoney1 ChuckGrassley front row seat to the pandemic unfolding I work with 100s of MDs nurses case managers administrative staff executives from all corners of the TMC and have contributed to the Covid19 dashboards data flow Dont attempt to claim greater familiarity with what is happening,b'jackrubin',"b'Houston, TX'",.,keywords
11/18/2020,These GOP governors resisted mask mandates and Covid19 rules Now their states are in crisisAnd NOW Good luck in trying to get your residents to do what you really need them to WEAR A MASK,b'307WindyWyoming',"b'Wyoming, USA'",.,keywords
11/18/2020,at preventing symptomatic Covid19 this DOES NOT mean that it prevents Covid19 please make sure you read and understand everything when you choose to get a Covid vaccine,b'WilliamMR_Wx',"b'Valparaiso,IN / Plainfield,IL '",.,keywords
11/18/2020,This is war There will be some victories and some losses There will be heroes traders and martyrs The fate of the western world is at stake This is far more deadly than Covid 19 I know where I stand do you,b'snotphobic',"b'California, USA'",.,keywords
11/18/2020,People just need to see people despite the DNC useless and fascist Covid19 mandates,b'CptnMorgan',b'MILWAUKEE',.,keywords
11/18/2020,I have identified the root cause of the illness labeled coronavirusCovid19 As being the Cyber VirusThat is jumping to humans through all screensAndIm the only one on earth that can fix it,b'worstcasescen11',b'',.,keywords
11/18/2020,Asian Americans as the model minorityThis dynamic often excludes them from diversity initiatives leading to underrepresentation in business and politics and leaving many without support in navigating persistent language barriers 3 via McKinsey,b'GQenergy',"b'New York, New York'",.,keywords
11/18/2020,The worst covid19 gets in America the worst Americas economy will become Whats the real strategy America Is it to destruction of wealth and economic fortunes of all peopleIf it is just workingIf its not its still workingWho really loses the masses of Americans lose,b'bigworlds3',b'',.,keywords
11/18/2020,Good Morning to Everyone especially to Science and Dolly Parton Covid19 CovidVaccine DollyParton,b'GabriHella86',"b'Chicago, IL'",.,keywords
11/18/2020,Its Dollywood and were just living in it VaccinesSaveLives DollyParton Covid19,b'evanshumeyko',"b'\xc3\x9cT: 40.765493,-74.021446'",.,keywords
11/18/2020,Seems like Pfizer needs to start shipping them vaccines to Walgreens and CVS 95 is good enough for me COVIDAlert Covid19 penceisdense,b'nicDrak',b'allllll throughout the usa',.,keywords
11/18/2020,Fingers crossed This is really good newsPfizer says that more interim results from its ongoing coronavirus vaccine study suggest the shots are 95 effective and that the vaccine protects older people most at risk of dying from COVID19,b'KBTXRusty',"b'Bryan - College Station, TX'",.,keywords
11/18/2020,DrEricDing Health orgs in Houston ready to acquire and beginning immunizing late December early January for high risk medical personnel and others with daily contact with covid19 patients Im sure public health has similar plans for general populace Looking forward to it Yay,b'jackrubin',"b'Houston, TX'",.,keywords
11/18/2020,We can see the light at the end of the tunnel Please do your part for your fellow Americans and other nationalities along with those that care for us Covid19,b'Timboh_Slice',"b'Baltimore, MD'",.,keywords
11/18/2020,Its entertaining seeing public officials who are sticklers for COVID19 precautions and then immediately get caught with out a mask not social distancing etc The whole situation is a satirical tragedy,b'wesjnelson',b'Prob somewhere with grace ',.,keywords
11/18/2020,MeadeKrosby DollyParton NEJM I mean DP is a rock star She has not been inducted into the Rock and Roll Hall of Fame yet Shes too busy curing Covid19 Nobel UN prizes Highest American honors as well JoeBiden KamalaHarris NobelPeaceOslo NobelPrize NobelWomen,b'kristofers',"b'Raleigh, NC'",.,keywords
11/18/2020,The latest at the capitolGovEvers introduces a package of COVID19 relief billsSpeakerVos says they are too costly and doesnt fully approve of Evers approachSummary Looking more unlikely lawmakers will reach a deal soon to respond to COVID,b'Emilee_WKOW',"b'Madison, WI'",.,keywords
11/18/2020,The task force called current mitigation efforts inadequate,b'Becca_e_Moore',"b'Grand Island, NE'",.,keywords
11/18/2020,You cant trust anyone But you can trust DollyParton and VUMChealth Ill only have to walk across the street to get this one Covid19 vaccines,b'legifford',b'Nashvegas',.,keywords
11/18/2020,Pfizer and Biontechs vaccine is found to be 95 effective in updated analysis with promising comparable efficacy in older adults who are vulnerable to COVID19 covid19 vaccines,b'DrManisitDas',"b'Tuscarora Land (Cary, NC)'",.,keywords
11/18/2020,Pfizer Phase 3 trail met all its primary endpoints plan to apply for emergency use authorization within days,b'sam_monella08',b'',.,keywords
11/18/2020,llcoolj Ah Great question Another question how can one be prolife and not give a tinkers dam about 250k Americans dying and deny they are from COVID19 Or how one you be prolife and pro war,b'BillTruthfinder',b'United States',.,keywords
11/18/2020,Is it too late for America to learn the lessons from Europe With Biden I think not Boot the imposter and lets get back to the business of protecting We the People Protect2020 Covid19 COVID19 CoronaVirusUpdates,b'tmclain',"b'Raleigh, NC'",.,keywords
11/18/2020,THIS BillLeeTN has exhibited disastrous and cowardly leadership where the pandemic is concerned Higher Covid19 numbers are more dangerous to small businesses than masks WEARAMASK,b'legifford',b'Nashvegas',.,keywords
11/18/2020,StayHome for thanksgiving Wisconsin COVID19 makes a really lousy side dish to share with friends and family,b'debforwi',"b'Milwaukee, WI'",.,keywords
11/18/2020,Best thing about the mask mandate when in waiving at someone and they dont acknowledge me I can just play off fixing my mask Covid19,b'SaVageLD24',b'grand rapids',.,keywords
11/18/2020,German police use water cannons and pepper spray to disperse people protesting COVID19 restrictions in BerlinSome are arrested on the ground with force,b'yunuspaksoy',"b'Washington, DC'",.,keywords
11/18/2020,StaceyABurling Hi you reported on Monells Smell test for COVID 19 Is it available yet and where can I get it Thanks for the report,b'gdegent',"b'Manhattan, NY'",.,keywords
11/18/2020,Good morning If youre following me amp youre one of the people blaming gretchenwhitmer for the 2nd COVID19 shutdown please kindly remove yourself from following me and I will do the same with you Gov Whitmer thank you My family amp I support you 100 Please be safe,b'lbacker90',b'U.S.A.',.,keywords
11/18/2020,4th time getting tested for freaking Covid19 cuz my AutoImmuneDisease symptoms are very similar to covid doctors cant differentiate test was also for FluAFluB and Respiratorysyncytialvirus aka RsV everything negative Im great I am able to get test but my nose,b'Erage__',"b'Allentown, PA'",.,keywords
11/18/2020,And then there was one The Seahawks are the only NFL team that still hasnt placed a player on the ReserveCOVID19 list since the regular season began,b'TomPelissero',b'',.,keywords
11/18/2020,The more reported COVID19 cases and deaths the less voters that will participate in the next elections for either party SenateFloor HouseFloor,b'777TravelWitch',b'United States',.,keywords
11/18/2020,JoysWord JoeBiden That and COVID19 are bad Guess whats worse and life threatening Oh yeah COVID19,b'velecialwilliam',"b'Columbia, SC'",.,keywords
11/18/2020,Keep doing your part folks to help stopTheSpread and know there is a ray of hope on the Covid19 front StayHome WearAMask WashYourHands BEkind lifeGoesOn wednesdaythought chooseHope,b'AmorVincetOmnia',b'Wisconsin',.,keywords
11/18/2020,Breaking vaccine and testing news this morning stay with News12BX for the latest news Covid19 pandemic FDA Pfizer,b'MarisaM23',"b'New York, NY'",.,keywords
11/18/2020,The coronavirus disease 2019 COVID19 pandemic has been associated with increased burnout and mental health challenges related to the stayathome orders and social distancing,b'drkat_psyd',b'',.,keywords
11/18/2020,cmenchaca There is no better time than now for the City of NY to prioritize community gardens and parks as much as it does new development via ElizabethStGrdn,b'kirstentheodos',"b'Manhattan, NY'",.,keywords
11/18/2020,NEW The Chesterfield Educators United group penned a lengthy letter to state officials demanding they offer guidance on how to navigate COVID19 The letter says CCPS has been reckless chaotic and secretive in its reallyopening plan 8NEWS,b'achildresstv',"b'Richmond, VA'",.,keywords
11/18/2020,BREAKING Pfizer has completed its COVID vaccine trial saying the shots are 95 effective have minimal side effects and work for older people,b'abc27',"b'Tallahassee, FL'",.,keywords
11/18/2020,More good news on the COVID19 vaccine front Found this statement to be particularly promisingEfficacy was consistent across age race and ethnicity demographics The observed efficacy in adults over 65 years of age was over 94,b'Ryan_Mac_Phd',"b'Chapel Hill, NC'",.,keywords
11/18/2020,JUST IN Pfizer says that more interim results from its ongoing coronavirus vaccine study suggest the shots are 95 effective and that the vaccine protects older people most at risk of dying from COVID19,b'NickelleReports',"b'Nashville, TN'",.,keywords
11/18/2020,CrowdStrike Global Survey Reveals Fear of StateSponsored and Ransomware Attacks Pose Danger of Stifling Future Business Growth in Post COVID19 World VMblog,b'utollwi',"b'Boston, MA'",.,keywords
11/18/2020,Researchers in the University of Kentuckys College of Medicine and College of Engineering are testing a new technology to evaluate wastewater to track community presence of COVID19 by lmchapin via universityofky pandemic coronavirus covidresearch,b'marcwhitt',"b'Lexington, KY USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8'",.,keywords
11/18/2020,Pfizer and BioNTech said final analysis found coronavirus vaccine was 95 effective in preventing Covid19 and appeared to fend off severe disease nbcct,b'lennbc',"b'Hartford, CT'",.,keywords
11/18/2020,Good morning Everyone Enjoy 40 off our entire store Onesies Peruvian Pima Cotton Tees Masks and Turbans for your Bundle of Joy TheBachelorette BiggBossTamil4 Covid19 Pfizer vaccine OmoIku flattypatty cryptocurrency coronavirus Michigan KELLYROWLAND,b'crazzicute',b'Brooklyn',.,keywords
11/18/2020,Thank God for science and DollyParton Covid19 CovidVaccine,b'lisaspennington',b'',.,keywords
11/18/2020,Two data points 1 Huge surge in new COVID19 cases 2 Two new effective vaccines Pfizer moderna Gotta think this beast knows that the vaccine is out there and is mutating to increase transmissions rates and efficacy Viruses only goal an purpose is survival replication,b'frantheman10',b'ChiTown',.,keywords
11/18/2020,The Phase 3 trial is now complete and found the vaccine was 95 percent effective at preventing symptomatic Covid19 up from the 90 percent announced last week covidvaccine vaccinetrial pfizervaccine,b'hawaii',"b'Honolulu, Hawaii'",.,keywords
11/18/2020,Good morning from downtown Fayetteville I checked in with the superintendents at Fayetteville City and Lincoln County Schools about how theyre handling COVID19 in their classrooms Here from them coming up on waff48 Today,b'ReporterEric',"b'Huntsville, AL'",.,keywords
11/18/2020,Tashie1231 rrobinmcdonald thomaskaine5 DailyReport WinnerBrittany WendyMeer11 arnoldporter MYGACDL federalbar MichaelCohen212 As I write this my daughter is still imprisoned in a maximumsecurity prison in Fort Worth Texas She has been denied compassionate release and actually contracted COVID19 in July A prison guard congratulated her on her positive COVID19 test,b'bjwinnerdavis',b'',.,keywords
11/18/2020,Recent tweets about weddings where people caught COVID19 brings back memories of this nypost Staten Island saga from March whenThe bride and groom only offered fbombs to a reporter after the service,b'JMartinezNYC',"b'New York, NY'",.,keywords
11/18/2020,BREAKING NBCNews Pfizer and BioNTech to seek approval for COVID19 vaccine within days as company says final analysis shows its safe and 95 effective,b'dwhytereports',"b'Grand Rapids, MI'",.,keywords
11/18/2020,Close the bars Wear a mask Give kids and their parents a chance,b'tamcfall',"b'The 27106, Winston Salem NC'",.,keywords
11/18/2020,Ohio hear me loud and clear I was prepared to not see my mom brother amp nephew on Thanksgiving because they dont live with me I was NOT prepared to not be with the ONE person I share a home with OhioState OhioCurfew MaskUp AllInThisTogether Columbus Covid19,b'morgan_jody',"b'Hilliard, OH'",.,keywords
11/18/2020,Due to COVID19 issues and injuries Wake Forest will not play at Duke on Saturday in football Story coming on JournalNow,b'johndellWSJ',"b'Winston-Salem, N.C.'",.,keywords
11/18/2020,Can we get back to controlling this pandemic and stop being a whiny bitch about the stupid election Thanks pandemic Covid19 TrumpMeltdown icantanymore overtheelection,b'NikkiNkdoolin',b'',.,keywords
11/18/2020,YoDoctorYo ReviveRVV Im checking back in to see if there is any more insight on how Bucillamine can have an effect on mitigation of COVID19 Long Haulers The respiratory benefits and safety history should make this an ideal candidate to thwart LH Any updates RexWiggins12,b'sean_teninty',"b'Moorpark, CA'",.,keywords
11/18/2020,Harvey Weinstein is reportedly ill with COVID19 That may happen to imprisoned rapists It is what it is and what it is shows the danger that an old fat man like realDonaldTrump faces in prison Don prison would be safer for everyone if you gave a damn about stopping COVID19,b'ljenkins00',"b'Akron, OH'",.,keywords
11/18/2020,COVID ornaments may seem weird and bleak but they can actual be a useful coping mechanism via HuffPostLife,b'TheLueCrew',"b'Michigan, USA'",.,keywords
11/18/2020,This is what a sociallydistanced and masked aviation maintenance classs looks like at LSCs Center for Advanced Aviation Kudos to our students and faculty who are making necessary adjustments to keep on safely keeping on Everyone must complete a COVID19 screening daily too,b'LSC_Duluth',"b'Duluth, MN USA'",.,keywords
11/18/2020,Every American should be vaccinated before 2021 starts we have it make it available so we can go back to normal and put this behind us I know you can do this Trump get it done Brother make history as the president that saved us from covid 19 and China,b'pantera405',b'Albany new york',.,keywords
11/18/2020,People looking to get a covid19 test in MA waited in long lines and the governor admits its been a problem We have reaction this morning on 7News,b'chrismckinnontv',"b'Boston, MA'",.,keywords
11/18/2020,NewJersey where the days are getting darker with 4060 new Covid19 cases and 38 lives lost Now the mayors of four cities are talking about a three day 24 hour lockdown right after Thanksgiving The latest on 1010WINS,b'1010WINSMontone',b'New York',.,keywords
11/18/2020,myblurredworld BlondeHistorian Between relapsingremitting MS and bipolar disorder I should wear a label on my forehead Better than fully bedridden and dying High risk for COVID19 though,b'MichaelCutter11',"b'Anchorage, AK'",.,keywords
11/18/2020,Maybe youre missing a brainEven the World Health Organization says LOCKDOWNS DONT WORK And they cause all kinds of problemsBankruptcy suicides Depression and moreI dont ask you to believe me Read this website for yourself,b'ganja_medicine',"b'Tucson, AZ'",.,keywords
11/18/2020,PitbullToddler hasnt played in a while due to COVID19 but Im sure the fans want to hang out with them or do something maybe we should do a pitbull toddler reunion tour or at least set up somewhere to all have dinner with some of the fans this way they can do a meet and greet,b'TREEMANSHOW1',"b'Tampa, Florida'",.,keywords
11/18/2020,I looked for the God Will Provide story and came across this 2011 version by MichaelHartzell One of my high school classmates was a COVID19 minimizer I say was because he died on 11172020 even though God provided a mask WearYourMask,b'MatthewMorse6',"b'White Bear Lake, Minnesota'",.,keywords
11/18/2020,Phizer working with the ChineseThe experimental COVID19 vaccine codeveloped by the USs Pfizer Germanys BioNTech and Chinas Fosun Pharmaceuticals may reach market as early as this December according to the chairman of Fosun Group Fortune Oct 2020Coincidence,b'edwindearborn',"b'Las Vegas, NV'",.,keywords
11/18/2020,realDonaldTrump And now we know why rural America is spiking with COVID19 cases Thanks to realDonaldTrump and his super spreader rallies You do realize you are killing all your voters,b'lsmccrary',"b' Fort Worth, TX'",.,keywords
11/18/2020,slimreaper2k JoeBiden I think the real Americans already spoke Unless you mean the Americans so blinded by racism that they want another 4 years of Black people being murdered and intimidated and let Covid19 kill another 14 of a million citizens Thats the kind you are,b'TarecaHolt',b'',.,keywords
11/18/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 Cest si bon feat The Swing Kittens by Ilya Serov from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/18/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 Tangerine feat Poncho Sanchez by ponchosanchez from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/18/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 I Believe by bocelliandrea from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/18/2020,Hey GSAEmily Kroger amp King Soopers are hiring Too bad it is essential and minimum wage or maybe you can get a job at Walmart they always need greeters Covid19 widow,b'momwendysthrds',"b'Boulder, CO'",.,keywords
11/18/2020,PUA stimuluspackage Covid19 safevaccines TeamPelosi senatemajldr JoeBiden The people need you like never before Be the difference Be the heroes of change Help the struggling Mothers and Fathers that are scraping by Enough is enough,b'apun912',"b'Los Angeles, CA'",.,keywords
11/18/2020,With all the new COVID19 restrictions occurring in CA Im slightly baffled and I guess I shouldnt be that people feel these new restrictions are messing up their social livesIm sorry what social life Am I the only one who has been doing Zoom happy hours since March,b'AnnieBW24',b'',.,keywords
11/18/2020,Said what was needed to be said if u disagree im sorry Im also sorry a 13 yr oldamp19 yr old HAD A RELATIONSHIP and STILL TALKamp yall canceling nessaabarrett over something shes aloud to do by following covid guidelines but not a 19 yr old fw a 13 yr old which is ILLEGAL,b'18ShaniaMoe',"b'Columbus, OH'",.,keywords
11/18/2020,In addition to kinship and foster resources amp services we also help with daily lifeWCOVID19 distance learning amp layoffs we also help w things like utility payments rental assistance amp eviction prevention So find us at Californiaessentials,b'kinshipcareca',"b'California, USA'",.,keywords
11/18/2020,PinkyD124 And then it got infected so you found a pencil and scratched with that but the your sinus got infected with Covid19 and you die 2020,b'roc_itaginDad',"b'San Francisco, CA'",.,keywords
11/18/2020,I was reminded of this story from July about SA residents enrolling in trials to test out potential COVID19 vaccines These two vaccines are now close to regulatory approval and will soon be distributed among health care workersfirst responders,b'reporter_laura',"b'San Antonio, TX'",.,keywords
11/18/2020,realDonaldTrump 248K plus Covid19 deaths and counting All on your watch Done something about it GOP you enable this AntiChrist shame on all of you and youll burn in hell,b'VAV97',"b'Beverly Hills, CA'",.,keywords
11/18/2020,Anyone in California who still believes this is real please think again This is purely political and you have been taken advantage of,b'jkeller27',b'',.,keywords
11/18/2020,Why didnt anyone tell me the correlation between blood type and Covid19,b'jlblakely18',"b'Texas, USA'",.,keywords
11/18/2020,Open the World Use the 3 Ws Wash your hands Wear a mask and Walk away keep your distance Ive worked as a provider in the hospital amp clinic since Covid19 startedI wore a mask told to take it off I refused Even with a vaccine we will need to follow the 3Ws,b'USAhellokitty',"b'California, USA'",.,keywords
11/18/2020,MysterySolvent My thoughts and prayers are with my friend that is fighting COVID 19 as I write this has been for a month now She always wore a mask So sorry I have nothing for him,b'akbarbara05',"b'Alaska, USA'",.,keywords
11/18/2020,mck926mck LMAO Hes only played in 2 ML seasons and one was shortened by COVID19 He played 104 games in his other season If you want to hang onto your uninformed narrative be my guest Enjoy your life as a pessimist Im sure it will bring you much joy,b'BrianBuckeye',"b'Richmond, Ky'",.,keywords
11/18/2020,I do not want to be one of those people fight with people on the news article comments but if you dont think Covid19 is real and think this is all a political scheme I just cannot,b'sabrinas',"b'Louisville, KY'",.,keywords
11/18/2020,tatereeves 134Really Best you can doCare muchI dont know how to properly express my anger and disappointment Covid19 Truth StandUpDontShutUp BeAChampion retweet,b'qckwitted1',"b'Mississippi, USA by way of NY'",.,keywords
11/18/2020,and people thought i was crazy when i heard about Covid19 LAST YEAR after my Thailand trip,b'philliphil69',"b'California, USA'",.,keywords
11/18/2020,HillReporter Was just a matter of time Grassley is not a young man and too old to be so careless COVID19 DOESNT DISCRIMINATE,b'Debbiee46',b'USA',.,keywords
11/18/2020,Well it was inevitable We had our first positive case of COVID19 at the fire station So far just one and hes doing ok Fingers crossed,b'FWFDLT',"b'Texas, USA'",.,keywords
11/18/2020,It appears that patient zero of COVID19 has been discovered and that case dates back to exactly 1 year ago today so I guess we should say Happy Birthday Rona,b'SaulAlejandr00',b'',.,keywords
11/18/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 by from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/18/2020,DaveWismer Thank you David I just watched the news and it totally made me so depressed I am just totally disgusted with people who still refuse to wear a mask and say i covid19 is like the flu 250000 dead people would disagree Im just so sad at what Trump continues to do,b'Sharleesmad',"b'The Emerald City,Go Seahawks!'",.,keywords
11/18/2020,City government needs help GovStitt We want to keep our cities running Call a special session and lets address this problem,b'adamjacobgraham',"b'The Village, OK'",.,keywords
11/18/2020,Hear me out here but I feel like the COVID19 era may help destigmatize HIVAIDS testing in the future My hope is that the unfortunate numbers of ppl facing or knowing someone with COVID19 will in fact normalize testing and access to testing for all,b'DearBroMalcolm',b'',.,keywords
11/18/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 Carry Onjon by Blackmores Night from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/18/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 The Spinners Tale by Blackmores Night from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/18/2020,Dont suffer alone and dont be ashamed COVID19 is affecting the mental state of millions Help is out there Link to state resources in story below or call Suicide Prevention Line 800273TALK 8255,b'ZakSNews',"b'Huntsville, AL'",.,keywords
11/18/2020,Join DollyParton and fight Covid not each other GolDarn I love this woman WearAMask Pause StayHomeStaySafe SaveLives,b'RachelHood76',"b'Grand Rapids, MI'",.,keywords
